да сука 😡,negative
Я ЩАС ЗАВЫЛА https://t.co/ylMlvqHQey,neutral
"У Намджуна на..скажим так на рубашке, я хз как назвать, но там написано Nevermind(я правильно написала?) я надеюсь это не намеки",neutral
@Ne_Glycine а ты чо левша?,neutral
@biTechminus На мажи да не пишуеш??,skip
яяяяя так их люблю((((((( https://t.co/D3o1p3gNIP,positive
отец сын и внук https://t.co/s6KxzdI1QS,neutral
"Да я даже занимать не могу ни у кого не могу, я не люблю такое",negative
"@disap_pear_fuck АХАХ кстати оригинально он вообще по плечи был, однако вчера вечером я чёт такой «почему бы и нет»",neutral
представляете я люблю его так сильно https://t.co/EiMAoSJpRZ,positive
"#танціззірками аа, так вот зачем Могилевскую позвали",skip
"Одесский пляж окружили забором и установили запрещающие проход знаки
https://t.co/Pm0xwabvT5
#Одеса https://t.co/qJNtx9HR1t",neutral
Наконец я нашла почти такую же ебанутую как я только она няшка а я чмо,negative
Один https://t.co/ZUaUcFQXmP через @YouTube,neutral
@PiZdAmOrSkAyA Я не умею писать 😭😔,negative
"@danger_urlc я уверена что нет! это персы из тетради смерти, если я не путаю?",neutral
кто-то ещё надеется выжить после трансы дэнсрачи?,negative
@9an9sta9an9sta А расскажи чем Сверхи закончились пожалуйста?,neutral
"Та есөн ембүүгээ тэврээд, би есөн эрүүгээ үүрээд эрлэгийн үүдэнд уулзах бх даа , Гүнтэн гуай. Ард Аюуш.",skip
@DooLeeHyung Если хочешь могу платить но если это комплимент в сторону моего гарема то спасибо🥺💋💋,speech
@v_tretyakov так он москвич!,neutral
"третий день, и глаз красный с гноем 🤥",negative
@lol_jhoe игнорирую,neutral
@bokuto_lover Тру,skip
@strangegirl_19 я всегда на него так и реагировала,neutral
@hobidindi твой отец юнги не одобрит,negative
Ахуй. Я не иду спать,neutral
@apozhope_ *облачно крепко-крепко обнимает*,positive
@wild_cloudlet это тоже можно,neutral
"@this_is_my_sand Я доверяю Джайро, Фуго и Полнареффу, так что да 💖",positive
@_aprelskiy Это пиздато.,positive
бля я не доживу,negative
@sdlsbbshy что случилось????,neutral
"рубрика ""странные шутки моего отца""

- Это же Вадим поёт, да?
- Да.
- А почуму ты тогда подпеваешь?",skip
@johnlock_9 ура ура ура подружки😤😤😤🌹,positive
"@Frulla_ Мы с тобою звездопад, два билета на паром, танцевали до утра под неоновым дождём",positive
"Искать Адольфа мы не бросим, 14/ https://t.co/HsLNfksxU2",skip
твою губы рано утром для меня как карамель🍭,positive
@dayyatyan НЕ ЗА ЧТО!!! ТЫ СО ВСЕМ СПРАВИШЬСЯ ВСЕХ ПЕРЕИГРАЕШЛ И БУДЕШЬ СЧАСТЛИВА ✊✊✊,positive
@Comrade_Nadia ягодка,neutral
Опять курю в шесть утра))),neutral
не знаю правильно ли это.,neutral
"@Qtzik_you Вау, здорово",positive
"@mari_kbd04 Я некоторые из этих комментариев видел вместе с кодом, к которым они относятся, и они отлично к нему подходят.",positive
Не связывайтесь с бывшими,neutral
"Ненавижу свою жизнь сейчас
Думаю о том что у кого-то хуже
Ненавижу ещё и себя",negative
"@Hoseok_sii 👀
Иди обниматься",positive
@SashkaDashka БЛЯ Я БОЯЛАСЬ ЧТО КТО ТАК ПОШУТИТ ОН РЕБЕНОК ЯСНО,negative
"Романтизация, фетишизация книг имеет право на существование!!",neutral
"@sasha_evil Да, согласна) А Шуга так топил за Слэм данк, говорит, несколько раз перечитывал! А Ви выбрал 7 смертных грехов 💔",neutral
@ntvru Врёт как Путин.,negative
@n21_07 Хорошего дня 💚,speech
@Goosey_Universe Мне,skip
@spring_time_may @packet_of_juice Моя мама тоже не любит пельмени. ;),negative
осталось менее пяти дней....,neutral
"@EMisstery Ну, там был хэд странный",neutral
@missdisasteer УЖААСССНОООО Я ЕЩЕ ДУМАЮ А ЧЕ ОНИ НА МЕНЯ ТАК СМОТРЯТ ВСЕ ПЛИЗ😔✊✊✊✊✊✊✊,negative
Почему так важны дни с 5-го по 10-й при заражении коронавирусом https://t.co/zbK2NwLG7E https://t.co/8sGA9WYXEC,neutral
"@1bombul @i_i_im_me Ему не понравился твой ответ, поэтому и блокнула, а что лучше срач разводить ???  Судить человека по одному мнению👍",negative
"С одной стороны мне пиздец, как страшно идти и признавать реальность проблемы, а с другой стороны - это свет в ценник тоннеля.",negative
"@batengineer @Sheepskin17 Хөгшрөөд уймраа болоо юү?
Хөлчүүрхээд анзаарсангүй юү?
Хөлжөөд тэссэнгүй юү?",skip
@avadahuyavra Мм звучит как угроза,negative
@H1Senpa1 Как мииило💕 https://t.co/OJkn8CST0J,positive
@_jiji_twt джи-джи уву это так мило🥺,positive
обожаю https://t.co/EV07ysWV4Y,positive
@soobinniebaby ладно мне нравится,positive
ВАЙФАЙ СЛЕТЕЛ УГАДАЙТЕ КТО ПРОЕБАЛ ФИЛЬТР,negative
будем с ваниллой соблазнять китайских папиков,neutral
@coericc ну ты пипец конечно 🙂✌️,negative
"@Elon_Musk_News @OlgaObolenskaja Двигай прогресс, Илон! Мы с тобой!",positive
@akinaharumi а это разве не люси?,neutral
"@kristinaboyar его зовут Глеб, он любит печеньки^^
он очень послушный https://t.co/O87C75WgHC",positive
"@SivashDmitriy @realpadonak да, придержал бы ты хозяйство, так, на всякий случай",negative
@yourbpclown Лишь,neutral
улицы гремят,neutral
"Серьёзно
Ещё немного и будут как у Криса Эванса
А у Эванса грудь что надо",positive
"кушаю веганское мороженное, слезами уже не захлебываюсь",skip
@susuwuma я тупая игнорируй((((,negative
@EBraunse не эт ломоносовская тоже зелёная линия но другой конец,neutral
@daetonozhdetka Тогда сделаю из полимерки,neutral
"@aseeeeenka Я долбоёб((
Но пытаюсь исправиться.",negative
"- У нас в Хогвартсе будет хоть один нормальный год?
- Нет
- Нет
- Я тоже так считаю

Лучшая троица",neutral
"@so4uka дя, они такие хорошули, но как и вы!",positive
@mariverrrrrrr ты с питера что ли,neutral
Только что опубликовано фото https://t.co/FdTaTbpOHx,neutral
"@ndrblknsk ОРУ
У меня там будет пара по истории, надеюсь, будем играть в Ассасин Крид",negative
@ove44ka Спокойной ночи и уютных-уютных снов ✨🧡,speech
@ErnestMakarenko Ты ебанутый или просто мудак?,negative
"я в детстве:
- фу ненавижу розовый почему у меня его так много
я сейчас:
- ГДЕ МОИ РОЗОВЫЕ НОСОЧКИ?!?!!!!!????!?!!😒😤🙄😠🙄😒😟😭🙁😞",negative
"Понятно, вайру можно больше не смотреть",negative
"@ka_ttt_ Моя жизнь
Правда это не аниме но тем не менее",neutral
@BaNaNaN808 шото ваще хуйня,negative
мне надо купить нормальные фломастеры и текстовыделители,neutral
СМИ: при обстреле военных баз США в Ираке погибли 80 человек - читать: https://t.co/JpwU5jGnU0 https://t.co/QuWG6KWrT5,negative
@alexandrow17 Теперь нужно пивка для рывка😂,positive
@itssanlee ДА,neutral
@assJiminin 🗿молча молчу,neutral
@Meskov81 Живели Меши Муши 📸,skip
@hapukoer можно ссыль на что-то такое?,neutral
"@Daria_Olegovna Ля, да девочка бомбитта, ух я б ее сексуально объективировал бы",positive
буханощка буханится https://t.co/fz9iIyXhPf,skip
"@qudataraf @Aslanov_K @umida_3 Ҳуррам,",skip
Добрый вечер ☕️ https://t.co/cOuNsdsj7r,speech
"«История перехода в состав РФ весьма печальна…»: Известный российский политолог заявил, чей… https://t.co/s7qpyosl0T",negative
"@noyasempaiii @Ivan_eb1an А
АААА
ХАХАХАХХСХАХАХАХ https://t.co/Dw0G6uzfBB",skip
@_gaukhartas о куку же мапель саидあ,skip
@emoygol Мне одной животик нравится больше по всем параметрам??,positive
@heyspok А че у вас не каникулы разве?,neutral
идите нахуй умоляю https://t.co/DByDmyLioF,negative
БУДУ ДЕЛАТЬ ИСТОРИЮ ЛБЬЛЮ ИСТОРИЮ,positive
"вил: пропадает на двое суток из-за связи. 
дэн: https://t.co/D22lUtvXBZ",neutral
"@wauflee Лично я собиралась с духом целый день, отрыла старый аккаунт и ворвалась. Кстати, посылаю любовь💕💕",positive
@u_re_mytear Я думаю об этом буквально уже несколько часов,neutral
"@a_lina_ya Гуакамоле, антипасти, хумус, чечевичный суп, веган ТС из мака😹😹 из напитков кофе с молоком и апфельшорле",neutral
@dashayurgens @khatsanovsky Та то понятно)),positive
"В допинг-пробе Сотсковой, взятой в марте, обнаружен фуросемид https://t.co/ASoqHdLZmB",neutral
@heyanastasiia ахахахаахаххах,positive
@brovitranduila @dogtagedagain @octoYuKo @gaudeamusigutur @quotesnmiracles Боже храни фандом Слепоты,neutral
@jeannex_xx горжусь,positive
"@AlexeyIvanovZZ Ну белые репперы тож бывают, а ещё у нас Блэк стар есть.",neutral
@arbuzsbazara спасибо 🥺🥺🥺,speech
"Окай, почитал комменты - вроде это образ (кому-то проиграла стрим без улыбки). Ну окай.",neutral
@optimisster Остерегайся людей с именем Понтий Пилат. И не мой ни кому ноги. Хотя бы до тридцати четырёх.,negative
@aveirash Телец,neutral
@Artem_Donbas Больше ниодного интервью!,negative
Пиздец у меня прыщи вываливают перед месячными,negative
"да, знакомтесь, это мой муж, мой старшенький, мой котёночек, мой макнэша, моя вселенная https://t.co/9dmW564vrM",neutral
@marygeneralova Я никак не могу с непривычной подушкой. Часами с такими мучаюсь до головной боли и без надежды на сон.,negative
"@sungtwtt ты же знаешь, что я тебя люблю?",positive
"21. Сакура. порой она слишком сентиментальна, но это не страшно, ведь Ино всегда подставит своё женское плечо",neutral
@your1st_m забей хуй,negative
"@Cooleach Похоже на куриные, но я ни одной их фотографии не нашёл, чтобы проверить.",neutral
@hunfuop_iwe хоть в чём-то мы с первого раза согласны,positive
итак он разбил мое сердце чо делать https://t.co/SpeZB25RXI,negative
"Только что опубликовано фото @ Ювелирный Дом ""Эстет"" https://t.co/nDmfWVwm1e",neutral
@aktiv1ty :(сука:(,negative
"@aavst Когда тебя уже, пидрила подпутинская, траванут ?",negative
"@MTVr7S5ZKoBs0bJ @Oleh25287867 Хз
Я сразу думаю самое плохое - несчастье",negative
я проснулась в 4 утра и устроила соседям веселый подъем под блэкпинк,skip
@MaSpace77 Я верю! Так что)),positive
я фрик((((,negative
"@dashanekuri @KarsukBarsuk что есть, то есть 😋",neutral
@pinkpanter_vs Да все в целом норм. Кто-то точно купит :),positive
@kiryakrya_ и правда. лесбиянка неудачница,negative
@j_in_j_in а какую ты хочешь 👁,neutral
@cliquewhoo красный,neutral
@iffangsia Могу говорить о них мильон часов 😌✨,positive
"Бля, я сегодня что-то приготовила собственными корявыми ручками, и это даже получилось съедобно. Пиздец как так",negative
@loyachiii мы не смогли поиграть ее постоянно выкидывает,negative
#Tales Of Wind# Отправляйтесь в путешествие и спешите навстречу приключениям вместе с друзьями! https://t.co/VZYyGQTCJi,neutral
опа https://t.co/azlX9rVgr9,skip
@Vladimi42275956 ну не факт конечно,neutral
@shirina21 @mirlan_irokez На улице 0 градусов. Норм,neutral
@AWefight Ну бааать,skip
@bitccellati Ну я просто подумал что у меня таких как ты много че это я буду тебя выделять💅🏻,neutral
"@MSelmag Надеюсь, вы в порядке!

Спасибо, её быстро отпустило)",speech
БЛЯТЬ ОРУ ОНА ЛУЧШАЯ А СЭРОЙ ДУНДУК https://t.co/xGU0yzQQgu,positive
господи жиза... https://t.co/PXNdA4ptYM,skip
Кто-то лайкнул мой комментарий под этим постом. Капец ностальгия накрыла https://t.co/TEe8aekcIj,positive
"@MelissaBrillian @vi4kagb 
И поставят Чубайса",negative
@rakhimdildaev Круто),positive
"@2_meenaah Кот-будто ммя боюсь тебя! Ммуржешь котже пуррходить, ммя и тебе зарежу!",skip
"@Dshanaur Ты обязательно будешь в порядке, я верю в тебя. Пей побольше воды с лимоном и отдыхай",positive
@8Avgustina Я в городе!!!!,positive
"Хочу начать чаще выкладывать свои фото, но самооценка в последнее время ни к селу ни к городу.",negative
@hhhhhhhhhhhlysx вот https://t.co/0I9UJSW7Wo,neutral
@army_f0rever7 это много или мало?,neutral
Ванчэны и Цзян Чэн с лобной лентой,neutral
спасибо @Kepchukk за новый юн https://t.co/ppvWnb4m5E,speech
@wonderful_foll жду в гости💘,neutral
"Проверка сложности пароля в виде размытии картинки  при помощи #javascript 
https://t.co/oHHzqJb25s https://t.co/T6VTn3pRh4",neutral
@peachy_trigger ... в Монополии?,neutral
@tjam_twt ...да..,skip
@ashamka_mijo длиннохвостая),skip
@thendoflove я же скидывала... но щас еще раз,neutral
@woowoohan Ты куда собрался?,neutral
И затем Стив сказал: «Да будет iPhone»: https://t.co/JtTi6Q4IxC,neutral
@bian_98 ты её впервые видишь?,neutral
Проверила сейчас словарный диктант. Насчитала у одного ученика около 40 ошибок. Класс. https://t.co/sGvGLHcKLc,negative
"как думаете, насколько важной может быть причина, что я по своей воле поставила такие будильники? https://t.co/gBCIxmOmyJ",neutral
@uwujeo вот именно...,neutral
@AZpirate_queen ну ты же сказала оставить тебя в покое вот я и оставила,neutral
"@IndeMels @moscester Ок, учту.
Сейчас всё фейк, ни в чем нельзя быть уверенным",negative
"как мало ролевиков на Люка и Вейдера (не скайуокерцест!!!)
а я в основном на этих двоих залипаю",positive
"@vodenergetik @kintav1970 Разрешите  присоединиться! Всех благ Вам, милая Алёнка! Домашнего уюта и лучших друзей! https://t.co/wCkKcDePpQ",speech
Это было 2 года назад но блять КРИНЖ??????????????,negative
@mint___ttt второй слева,neutral
@belyafnbr @gd1anna по факту это ее твиттер и она может делать в нем все что захочет,neutral
"На самом деле, будь дедушка жив, моя жизнь была бы совершенно другой, и гораздо счастливее.",positive
@AyupovRustam Вааа 😍😍😍,neutral
"@dsmmn1321 Тогда лучше делайте, не отвлекайтесь❣️",neutral
@Vanchouzzz @SofaTransport Вот ты где этому научился),neutral
@croc_twt Неть😖,negative
@greenvore почти....но не сделала же!,skip
@StalinGulag Может бункерный.,neutral
Надо было энергетик взять 👉👈🗿,neutral
@pslnhi СИА ТЫ-,skip
@vov4qy5marisha Зачем? Первая правило программиста: система работает - не трогай.)))))),positive
@ginddd Я ПРЕДПОЧИТАЛ СИДЕТЬ В https://t.co/bC8MhbsfBn И https://t.co/i3X9lFxrVd,neutral
BaltOps 2020 – альянс НАТО поиграл ржавыми мускулами на Балтике - Ритм Евразии https://t.co/yL067KQ6xF,neutral
Опять твиттер ебанвй не работает,negative
🙂что🙂это🙂и🙂откуда🙂это🙂 https://t.co/ZcEmIceeKi,skip
@lattepleeeease ДА ГЛАВНОЕ ПОСТУЧИ,neutral
@wellfuck_____ я больше хотела бы прикоснуться к полу их студии чем к ним самим,neutral
"@yoonyoonyi кек, при том что я выше большинства знакомых. но рядом с МХ была бы самой миниатюрной",neutral
"В прошлый раз, когда я сделал это и упомянул @realdonaldtrump, мой компьютер сошел с ума медленно! Посмотрим, что будет в этот раз ?!",neutral
"@hankahater Ты скажи, ты запомнил шутку то или нет?",neutral
Настроение слушать грустные песни про дружбу и плакать,negative
МАЛЫШ  (( https://t.co/FkP3UHTaUM,neutral
"@urdeadruby у тебя очень здорово получается, это определенно твоя тема!!!",positive
"@kotyakotika Слишком стар*
Блять, Т9, иди нахуй.",negative
@oecvr например почитать мангу,neutral
"@WebA73np Даа
Теперь я его обожаю",positive
"@mt13fz08k @svgperf @
РЕЗКО ВЫСТАВЛЯЯ НОГУ",neutral
@wylsacom А потом их обоих купит Проктор энд Гэмбл.,neutral
@aleshru @artemkhorev Был на трёх концертах BG. Самые сумасшедшие и позитивные концерты в моей жизни.,positive
"@izvestia_ru Вспомнил бы о своём народе. Скоро Новый год, а у людей денег нет. Обмылыш",negative
@AlisGlory Сделай коллаж,neutral
@s_mayakov Все будет не ссы,positive
"оказывается моя семья по обеим линиям евреи но никто этого не признаёт 👶🏿

 https://t.co/lcg0DWhNo9",neutral
"@german_twt Сначала английский выучи.....
И предупреди родителей что твоему мужу 1500 лет",negative
нурлан кушает https://t.co/k3bY2isfKs,neutral
"@rosbaltru @gold_mak А у него были победы, ну кроме личного обогащения?",neutral
@iamnotarob0t Планируешь краситься в яркий цвет?,neutral
@Arinakos Поддерживаю,neutral
"Тори
Люблю https://t.co/Za72m5Ud4Q",positive
@jccwme конечно 😭😭😭 я просто не планировала столько тратить то это прям стори оф май лайф,negative
@noaiirr окей ладно,neutral
@vesti_news воронежу приготовиться!,skip
@YOONKOOMYDADS ДА это блять пиздец,negative
Яой по своей сути сёдзе-манга в чистом её проявлении https://t.co/BRqPOUd5lE,neutral
"@crevetka_ @ksmin_twt Дяяяяяя, спасиибооо мы старались 💜💜💜💜",speech
@powerpuffluvv я думала это все актрисы 😳,neutral
@vs_junhee надо бы узнать как это сделать,neutral
@dreaming1520 да!!!,neutral
"@EBergenssson Это настолько чудовищно, что даже не верится...",negative
позволь быть рядом,positive
@main_kitty_ тогда держись там 😳,neutral
"@denismajor Постараюсь, но я покрупнее, поэтому можно и вдарить немного. Твой обзор видел ранее 😉",neutral
6 часов утра самое время лечь спать 🥴🤪🥰🤪😎🥴😎🥴💅👺💅🤪😎🤪🥰🥴💅👺😎👺💅👺💅👺👺💅👺💅,positive
"@ru_rbc Недопустимы, но происходят сплошь и рядом. Дальше что? Безумно надоели эти призывы ни к кому и в никуда...",negative
@RT_russian молодцы),positive
"@novaya_gazeta Протестуны за них впрягутся, как за Сафронова (что с ним, к слову)? Или #ЭтоДругое?",skip
@bazabazon Видимо громко делили.,neutral
"последние 4 дня у меня очень болела десна, ибо зуб лез и ел мало
сейчас встал на весы, увидел 51 кг и пошел жрать",negative
@zorig316 Алдаа байгаа ч чадлаараа ажиллаж байгаа хүмүүсээ яах гэж ингэж байдаг юм бэ дэ😊,skip
@sknvszvtmnzk Да я нбу сколько цукки я знаю сколько куроо,skip
The Light Remake [Свет - Ремейк] №2. Под неспокойным небом https://t.co/OoRlxsbgln через @YouTube,neutral
"@vllight такие замечательные 🥺✨✨
очень красиво 🤧",positive
@_qllllp_ Рак мозга и деградация,negative
Продам 2-комнатную вторичку 51.0 м² этаж 1/5 1200000 руб г Советская Гавань ул Арсеньева 4 Советс... https://t.co/weyhrYhVdb,neutral
всем нужен лань чжань под лендо календо https://t.co/tEsgVHz7ZV,skip
@Denst_ @wildboar_ @radioenot Очень все прилично.,positive
@weinreisHjk ТЫ ПОСЛЕ ВРЕМЕНИ ЧОНГУКА ПОЙМЁШЬ ЧТО ТАКОЕ БЫЛО КИСЛОРОД И КАК ХОРОШО С НИМ ЖИЛОСЬ,skip
@win_k_tae Спасибо 💞,speech
@D68CEqytWVH0nRg @NRaduznaya Ну чо ты начинаешь🤧🥺 https://t.co/c18bVoWDAr,neutral
Аккуратнее за рулем: как и почему автомобильные новшества провоцируют ДТП — исследование https://t.co/iwvfcB6o1t https://t.co/GFSi7payJk,neutral
@OliverSonder @blgrch как же мило вышло какая красотаааааааааааввв!!!!,positive
@dw_russian А что РПЦ про смертную казнь говорит?,neutral
@AnasteishaPegas ты сумасшествие с первого взгляда😈😈😈,positive
@lutherandkira и кем ты стала...,negative
@kurobanow Пацаны в жизни Лиды: *цяжка дыхаюць*,skip
@Jess82613084 подыхаю от этой фотки,skip
@_queenoftears_ вот и я тоже 😔😔😔,negative
"@homely_tea Согласна :с 
Хрен знает, когда все это дерьмо( карантин) закончится...",negative
"@Alyosha_vatobot @alexander_vt Зачем, наезжать на своего?Его внешний вид,это его личное дело.",negative
"Spatial Audio в SeriesS/X. 
Передает привет Темпест 3Д от Плейстейшин. https://t.co/uwgvIb127j",speech
@mells_marone красотка.,positive
"@yourpalkpal ну ето как фассенахт, когда даже самьім переляканим шписерам _можно_",skip
Кому принадлежит миллиардный бизнес на COVID-19? Они делают деньги на людском страхе (видео) https://t.co/e65jPOIKHI,negative
@tocryalone З А Ч Е М,neutral
@yurvaga @br020201 @55privet555 Фалло-,skip
@ZhekaMed @compo_frank Кто куда ушел?,neutral
пойду приготовлю похавать а то за день так нихера и не ела,negative
@mr__Bee__ Слово,skip
@hewenttuntuntun @Sorry__Sight ура давай да давааай,positive
"Посмотрела выпуск и честно я в ахуе
СПАСИБО ЗА СЛАЙДШОУ И КРУПНОЕ ЕБАЛО БУЗОВОЙ",negative
[lenta] Слишком большая грудь испортила жизнь женщины https://t.co/X15vZaRCUH,negative
@MissisARMY1 А что с ним?,neutral
@makxlin ДА КОНЕЧНО,positive
@kuukiishi я погуглила там написано кевин,neutral
"@T800crazy @Raqul66086651 @Richard89027182 @b2band @navalny сильно наверное избевают, что навальнята сэлфи из автозаков делают",negative
@mediaslava у нас ровно 0 записей,neutral
"@UrMox Я вот теперь думаю, это ты такая старая(а ты не выглядишь так), или купюры",negative
"В макдаке на пушкинской пожарная тревога

Норм картохи поел #москва https://t.co/f5q10MCjL3",negative
"ладно, если очень долго вглядываться, то можно увидеть соски у бибоса https://t.co/yRxt0WmC1O",neutral
Фанфакт бинго? https://t.co/K0OTFQTwp4,skip
Шутки про аллергию на жизнь все ещё актуальны,neutral
"Какие же у нас все-таки талантливые управленцы!

анон https://t.co/V9YMIeNCJD https://t.co/3yt3ZDFMt8",positive
@o9uvan4ik ЧТО,skip
Вот это круто👍 https://t.co/Rl1TPNYCwb,positive
В России сегодня у всех комиков погорят пердаки! У Поперечного концерт! И каждый будет пиздеть что не стал смотреть!,negative
Баля как много мессаг в баду етом,negative
@goode108 @ivaost Шо не бегаем...,neutral
"@mosinka2020 Наши так не мелочились. Заминировали пол Крещатика, мало фрицам не показалось.",negative
"@asambller та в никсы, куда ж ещё))",neutral
@nenyzhnayaa Ты тоже смотрела¿¿¿¿¿,neutral
@Green__T1 Дэа!,neutral
@Elena2109vaz @mashvolume Как так то? https://t.co/bfYD2vq62R,skip
@linosinnie доброе утро что происходит,neutral
"@umbrellajman @c0ffeebee Ну второй раз уже, ну хД",neutral
"@einanave у меня просто в какой-то момент споти полностью вылетел, я снова запустил, и оно появилось",neutral
СМИ сообщили о падении ракеты у авиабазы в районе Багдада https://t.co/FUSxyfLIqf,negative
СПАСИБО я не сумасшедшая!!!!! говорю о том что это отсылка на дд уже два года https://t.co/4kF7vkOshE,negative
"Кот прилёг на мою руку,UwU✨",positive
@youknowimdead и 😜,skip
@liyuom БЛЯЯЯЯТЬ АОАОВРОВОУОУОУОВО,skip
почему у меня болит правая ягодица......,negative
"Какой-то маньяк постоянно пишет мне сообщения и, похоже, хочет довести меня до самоубийства😖 https://t.co/rJRPAtUPal",negative
@primernaya69 ты же понимаешь что можешь трогать не только попу👀,neutral
эта разница в фотографиях виминов ... просто за что нам всё это? https://t.co/RjdhtIC9nm,negative
@makeitdalia диэнэй?? то время плюс минус,neutral
вот эта скромность чана заставляет любить его больше и говорить ему о том какой он самый лучший парень,positive
@Grusharu Конечно,neutral
"@sochnikk хорошо,что ты легла раньше,конечно,НО НЕ НАСТОЛЬКО ЖЕ",skip
"если хочешь 
расклею подъезды 
раскрашу асфальты",neutral
А есть ли у мпня выбор спрашивается,neutral
"Выкуп,демонтаж,Ресторанное оборудование пекарня ка, цена ₽550000, г.о. Мытищи https://t.co/re3VUfz81L https://t.co/C2jIC5DmUB",neutral
"@sheffchenkoyuri @PopNatella Вообще то если отправлять в Америку меченого, то грех не воспользоваться оказией и отправить с ним всю мразоту,",negative
@yesunshi т,skip
@Dr_Mozgoprav Знакомые тоже депутатки и депутаты...,negative
"@TryLa1a Я ищу её уже несколько лет, помогите!!!!!!!",neutral
"@common_dreams ЛВЖВДДДУЛА ЮХУУУ ВЖВЖВ 

тебя будет достаточно 💕🐝🍯",skip
@hb1sn хорошо,positive
"@naebalawaswseh У нас наоборот был дикий холод чуть ли не в свитере и куртке сидели
Но даже с такими условиями русский сдался на отлично✊🏻",positive
чанель я так люблю чанеля,positive
@saerlv принцесса!!,positive
@k_hope___ согласна,neutral
"@ditya_tko Эх,если бы((",negative
Дети и животные - психология воспитания. https://t.co/El1vFPgFxx,neutral
@YoungPeterPark С новым счастьем!,speech
"@championat Этот тот, кто знает куда ему идти.",neutral
@leor_no Мне риали страшно читать дальше каждый раз 😭,negative
@suga_lovesu Я заварю чай тогда,neutral
@Plane38rus @sdamorgendo А в чем проблема? Вторая строчка типа поётся от имени другого человека,neutral
"...
И я не знаю каков процент
Заболевших на данный час
Но если верить глазам и ушам
Больше в несколько раз",negative
@Mr_Lindo_LY УБЕРИ,neutral
@prettysadsun К р а с и в о,positive
"@olkpoi Замечательные какие...... ""помидоры""!!!!-)
Красотааа!",positive
@planetEXO_EXOL канпимук бхувакуль,skip
я граю сама проти себе,skip
"В общем я переписала, но выкладывать не буду и вообще вряд ли кому покажу. Воть так.",neutral
@SilfideEricka Почему бы и нет :D?,neutral
@Maagaa_09 Тэгж бгаад даалуу нүүедаа хө 😅,skip
@lesbianbakery Спасибо аааа!!!💘,speech
я скоро отключу уведы от всех когда играю Я ПАЛЬЦЕМ НАЖИМАБ НА УВЕД И УХОЖУ ИЗ ИГРЫ,negative
я выпила 4 таблетки и мне не помогло,negative
"Доброй ночи вам, если вы тоже отходите ко сну в эту прекрасную летнюю ночь с желанием сдохнуть",speech
Пицца: в мире нет вкуснее еды  https://t.co/EUZ5poEvaB,positive
@fanjimin172822 я согласна https://t.co/YtCj9iq8wx,neutral
Муд https://t.co/v4jMOKiMOq,neutral
"УРА
Я купила кружку, которую давно хотела, еее",positive
"@mures_mures ОПЯТЬ?! 
от уроды =/",negative
@kaze_ni_naritai а я все еще хочу в казань 😩 корона уходи,negative
"Названы 30 лучших хорроров за всю историю кино:
https://t.co/9NXKFhTeHO https://t.co/07fve1z1Ju",neutral
Ну лана час назад,neutral
@Serega19814 @Z5IGJIPOQmArJWS Уйди с балкона!!!,negative
"Он реально как бумер разговаривает...
Обито тебе нормально? https://t.co/xySlq9ckTA",neutral
как хорошо быть человеком у которого есть вкус,positive
С днем Рождения @sguriev ! Когда вы станете председателем Правительства России?,speech
Райан Шор выступит композитором фильма &amp;quot;Любовь гарантирована&amp;quot; #gameost,neutral
@Sandy_mustache Да быть не может... От оно оказывается че...,neutral
пж крольчата вкусно кушают &amp; отдыхают это сделало моё утро лучше ( https://t.co/Aj9l9HIFO0,positive
"@absurd_arbus ali_saIS_Dead простите, а можно с вами? 👉👈",neutral
Я ЩАС ЗАРЕВУ ВЫ ПОНИМАЕТЕ https://t.co/M9CbnvkdOV,negative
"4 ариложения антирада, которые должны быть у каждого водителя https://t.co/aeThofUPHT",neutral
я проснулась ради холзи,positive
"Монголчууд яагаад лифт дуудахдаа дээшээ, доошоо товч хоёуланг нь зэрэг дардаг юм бэ?",skip
@seitodanemo Это от лукавого...,neutral
@banshihek о мое любимое,positive
"Я достиг высших результатов в Колизее в Clash of Lords 2 Битва Легенд! Думаешь, что сможешь одолеть меня?https://t.co/cVa11wKoNw",neutral
"тикток как последний копинг, который еще хоть как-то работает",neutral
"@chudo_serj Спасибо, Серёжа! 🤗Надеюсь😁 https://t.co/B0phaecrB2",speech
@L_Stotch Лидия Лидия))),skip
@reennegan СПАСИБО Я СТАРАЛАСЬ,speech
@greyy_mouse Нет это два факультатива и они идут один раз в неделю😔,negative
"Это я не могу лечь спать, потому что котик гуляет на балконе и его нужно будет пустить домой.",neutral
"@rukherhuyukher Мои поздравления, мои хорошие. Здорово когда к тебе прилипает, что-то прекрасное))",speech
@Dobby_Go ахаха дякую,positive
@bebesyoma И это хх в конце ему 13????,neutral
"Жителя Лафборо Джо Бэгли друзья прозвали «человеком из джунглей». Джо, большой любитель садоводства, превра...
https://t.co/NQJ3MbJ77f",neutral
@phantomvinc ахуеть......,skip
"ну как то так

#10YearsOfOneDirection https://t.co/vXJz9fsyyk",neutral
@sssmirnov Так метро закрыто же. Как добраться им? 😁,neutral
@rakhimdildaev Будет слышно как тикают твои часики,neutral
Хочу свою уютную квартирку https://t.co/SKuansSWtg,positive
@primernaya69 ты назвала только плюсы,neutral
